0.004580152671755764,3.23844
0.01068702290076327,3.34061
0.01679389312977091,3.41208
0.02290076335877855,3.46735
0.02900763358778619,3.51247
0.03511450381679383,3.55036
0.04122137404580146,3.58288
0.0473282442748091,3.61125
0.05343511450381674,3.63619
0.05954198473282438,3.65784
0.06564885496183202,3.67441
0.07175572519083966,3.68295
0.0778625954198473,3.68682
0.08396946564885494,3.689
0.09007633587786258,3.69047
0.09618320610687021,3.69158
0.1022900763358779,3.6925
0.1083969465648855,3.69332
0.1145038167938931,3.69411
0.1206106870229008,3.69497
0.1267175572519084,3.69608
0.1328244274809161,3.69807
0.1389312977099237,3.70208
0.1450381679389313,3.70702
0.151145038167939,3.71134
0.1572519083969466,3.71489
0.1633587786259541,3.71787
0.1694656488549617,3.72053
0.1755725190839694,3.72311
0.181679389312977,3.72584
0.1877862595419847,3.72883
0.1938931297709923,3.73196
0.2,3.73498
0.2061068702290076,3.73777
0.2122137404580152,3.74029
0.2183206106870229,3.74254
0.2244274809160305,3.74454
0.2305343511450381,3.74636
0.2366412213740458,3.74808
0.2427480916030534,3.74978
0.2488549618320611,3.75153
0.2549618320610687,3.75339
0.2610687022900763,3.75542
0.267175572519084,3.75758
0.2732824427480916,3.75977
0.2793893129770992,3.76189
0.2854961832061069,3.76386
0.2916030534351146,3.76566
0.2977099236641222,3.76727
0.3038167938931298,3.76873
0.3099236641221375,3.77003
0.316030534351145,3.77122
0.3221374045801526,3.77231
0.3282442748091602,3.77336
0.3343511450381679,3.77438
0.3404580152671755,3.77543
0.3465648854961831,3.77652
0.3526717557251908,3.77767
0.3587786259541984,3.77889
0.3648854961832061,3.78016
0.3709923664122137,3.78147
0.3770992366412214,3.78281
0.383206106870229,3.78417
0.3893129770992366,3.78554
0.3954198473282443,3.78693
0.4015267175572519,3.78834
0.4076335877862595,3.78978
0.4137404580152672,3.79124
0.4198473282442748,3.79272
0.4259541984732825,3.79423
0.4320610687022901,3.79577
0.4381679389312977,3.79734
0.4442748091603053,3.79894
0.4503816793893129,3.80058
0.4564885496183206,3.80226
0.4625954198473282,3.80397
0.4687022900763358,3.80573
0.4748091603053435,3.80752
0.4809160305343512,3.80936
0.4870229007633588,3.81124
0.4931297709923664,3.81317
0.4992366412213741,3.81514
0.5053435114503816,3.81717
0.5114503816793893,3.81925
0.517557251908397,3.82137
0.5236641221374045,3.82356
0.5297709923664122,3.8258
0.5358778625954198,3.82811
0.5419847328244275,3.83048
0.5480916030534351,3.83293
0.5541984732824428,3.83545
0.5603053435114503,3.83805
0.566412213740458,3.84073
0.5725190839694657,3.84351
0.5786259541984733,3.84639
0.5847328244274809,3.84936
0.5908396946564886,3.85246
0.5969465648854961,3.85566
0.6030534351145038,3.85899
0.6091603053435114,3.86246
0.615267175572519,3.86607
0.6213740458015268,3.86983
0.6274809160305342,3.87376
0.633587786259542,3.87788
0.6396946564885495,3.88217
0.6458015267175573,3.88663
0.6519083969465649,3.89124
0.6580152671755725,3.89594
0.6641221374045801,3.9007
0.6702290076335877,3.90547
0.6763358778625954,3.91019
0.682442748091603,3.91482
0.6885496183206107,3.91931
0.6946564885496184,3.92364
0.7007633587786259,3.92785
0.7068702290076336,3.93196
0.7129770992366412,3.93601
0.7190839694656489,3.93999
0.7251908396946565,3.94385
0.7312977099236642,3.94755
0.7374045801526717,3.951
0.7435114503816794,3.95414
0.7496183206106871,3.95695
0.7557251908396946,3.95948
0.7618320610687024,3.96186
0.7679389312977098,3.96425
0.7740458015267176,3.96683
0.7801526717557251,3.96966
0.7862595419847329,3.97278
0.7923664122137404,3.9762
0.7984732824427481,3.9799
0.8045801526717556,3.98393
0.8106870229007633,3.98834
0.8167938931297709,3.99325
0.8229007633587786,3.99876
0.8290076335877863,4.00506
0.8351145038167939,4.01232
0.8412213740458016,4.02075
0.8473282442748091,4.03026
0.8534351145038168,4.04039
0.8595419847328244,4.05057
0.8656488549618321,4.06003
0.8717557251908397,4.06777
0.8778625954198473,4.07371
0.883969465648855,4.07819
0.8900763358778626,4.08144
0.8961832061068703,4.08385
0.9022900763358779,4.08615
0.9083969465648856,4.08924
0.9145038167938931,4.09335
0.9206106870229007,4.09805
0.9267175572519085,4.10306
0.932824427480916,4.10828
0.9389312977099236,4.11362
0.9450381679389313,4.11905
0.9511450381679389,4.12455
0.9572519083969465,4.1301
0.9633587786259542,4.13567
0.9694656488549618,4.14128
0.9755725190839695,4.14694
0.981679389312977,4.15266
0.9877862595419847,4.1585
0.9938931297709923,4.16455
1,4.17113
